param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
7.74264,0.9,10,0.7033333333333334,0.0653197264742181,54,0.6333333333333333,0.75,0.6333333333333333,0.8,0.7,0.7563409805297852,0.0015551090240478516
7.74264,0.9,20,0.7633333333333333,0.05811865258054228,16,0.8333333333333333,0.8333333333333333,0.7166666666666667,0.7,0.7333333333333334,0.7507651805877685,0.0015726089477539062
7.74264,0.9,50,0.7533333333333333,0.04136557881996955,25,0.8,0.75,0.7166666666666667,0.7,0.8,0.7509593486785888,0.0016953468322753907
27.8256,0.1,5,0.6333333333333334,0.19293061504650377,109,0.3666666666666667,0.75,0.43333333333333335,0.8,0.8166666666666667,0.28432884216308596,0.0015427589416503907
27.8256,0.1,10,0.5599999999999999,0.12978614889287857,160,0.55,0.75,0.35,0.6166666666666667,0.5333333333333333,0.2836756706237793,0.001522397994995117
27.8256,0.1,20,0.65,0.0674948557710553,87,0.55,0.7333333333333334,0.6333333333333333,0.6166666666666667,0.7166666666666667,0.28356037139892576,0.0015292167663574219
27.8256,0.1,50,0.75,0.044721359549995836,29,0.8,0.75,0.8,0.7,0.7,0.2836123466491699,0.0015285491943359375
27.8256,0.3,5,0.5933333333333334,0.1590248058916875,143,0.45,0.75,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.5200277328491211,0.0015636444091796874
27.8256,0.3,10,0.61,0.08,137,0.6333333333333333,0.75,0.5333333333333333,0.6,0.5333333333333333,0.5218879222869873,0.0015841484069824218
27.8256,0.3,20,0.7233333333333333,0.08666666666666666,45,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.7,0.8166666666666667,0.5206857681274414,0.0015699386596679688
27.8256,0.3,50,0.7366666666666667,0.035590260840104394,36,0.7166666666666667,0.75,0.7166666666666667,0.7,0.8,0.5208877086639404,0.0015595436096191406
27.8256,0.5,5,0.5933333333333334,0.1590248058916875,143,0.45,0.75,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.6596199035644531,0.0015706539154052735
27.8256,0.5,10,0.6299999999999999,0.08717797887081347,117,0.6333333333333333,0.75,0.5333333333333333,0.7,0.5333333333333333,0.6602287292480469,0.0015672206878662109
27.8256,0.5,20,0.7033333333333334,0.06863753427324668,54,0.6333333333333333,0.7333333333333334,0.6333333333333333,0.7,0.8166666666666667,0.6608895778656005,0.0015697002410888672
27.8256,0.5,50,0.7766666666666666,0.07348469228349536,8,0.8166666666666667,0.75,0.7166666666666667,0.7,0.9,0.6593727588653564,0.0015969276428222656
27.8256,0.7,5,0.5733333333333335,0.1436043948569201,155,0.45,0.65,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.7334247589111328,0.0015681266784667968
27.8256,0.7,10,0.65,0.10954451150103323,87,0.6333333333333333,0.75,0.5333333333333333,0.8,0.5333333333333333,0.7329268455505371,0.0017069339752197265
27.8256,0.7,20,0.7033333333333334,0.06863753427324668,54,0.6333333333333333,0.7333333333333334,0.6333333333333333,0.7,0.8166666666666667,0.7329048156738281,0.0015614032745361328
27.8256,0.7,50,0.7566666666666667,0.07348469228349536,20,0.7166666666666667,0.75,0.7166666666666667,0.7,0.9,0.7312558174133301,0.0015631675720214843
27.8256,0.9,5,0.5733333333333335,0.1436043948569201,155,0.45,0.65,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.7652138233184814,0.001574563980102539
27.8256,0.9,10,0.6666666666666666,0.09944289260117531,78,0.6333333333333333,0.75,0.6333333333333333,0.8,0.5166666666666667,0.7650929450988769,0.0015671253204345703
27.8256,0.9,20,0.7033333333333334,0.06863753427324668,54,0.6333333333333333,0.7333333333333334,0.6333333333333333,0.7,0.8166666666666667,0.7646273136138916,0.001580047607421875
27.8256,0.9,50,0.7566666666666667,0.07348469228349536,20,0.7166666666666667,0.75,0.7166666666666667,0.7,0.9,0.7660557746887207,0.0016011714935302735
100.0,0.1,5,0.5366666666666667,0.20933757957476776,166,0.3666666666666667,0.7333333333333334,0.25,0.8,0.5333333333333333,0.3333221435546875,0.0015336990356445313
100.0,0.1,10,0.5599999999999999,0.12978614889287857,160,0.55,0.75,0.35,0.6166666666666667,0.5333333333333333,0.33318524360656737,0.0015348434448242188
100.0,0.1,20,0.6300000000000001,0.08259674462242579,115,0.55,0.7333333333333334,0.5333333333333333,0.6166666666666667,0.7166666666666667,0.3332176208496094,0.0015409469604492187
100.0,0.1,50,0.75,0.044721359549995836,29,0.8,0.75,0.8,0.7,0.7,0.33337926864624023,0.0015501976013183594
100.0,0.3,5,0.6300000000000001,0.1910206504252587,115,0.3666666666666667,0.7333333333333334,0.43333333333333335,0.8,0.8166666666666667,0.3408950328826904,0.0015616893768310546
100.0,0.3,10,0.5599999999999999,0.12978614889287857,160,0.55,0.75,0.35,0.6166666666666667,0.5333333333333333,0.34079608917236326,0.001541900634765625
100.0,0.3,20,0.65,0.0674948557710553,87,0.55,0.7333333333333334,0.6333333333333333,0.6166666666666667,0.7166666666666667,0.34057025909423827,0.0015625476837158204
100.0,0.3,50,0.75,0.044721359549995836,29,0.8,0.75,0.8,0.7,0.7,0.34058394432067873,0.0015442848205566406
100.0,0.5,5,0.6333333333333334,0.19293061504650377,109,0.3666666666666667,0.75,0.43333333333333335,0.8,0.8166666666666667,0.3789205551147461,0.0015501976013183594
100.0,0.5,10,0.5599999999999999,0.12978614889287857,160,0.55,0.75,0.35,0.6166666666666667,0.5333333333333333,0.3788792610168457,0.0015478134155273438
100.0,0.5,20,0.65,0.0674948557710553,87,0.55,0.7333333333333334,0.6333333333333333,0.6166666666666667,0.7166666666666667,0.3785740852355957,0.0015476226806640625
100.0,0.5,50,0.7699999999999999,0.040000000000000036,12,0.8,0.75,0.8,0.7,0.8,0.37952075004577634,0.0016698360443115235
100.0,0.7,5,0.5766666666666668,0.17657230184198702,149,0.3666666666666667,0.75,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.46402769088745116,0.0015713691711425782
100.0,0.7,10,0.5766666666666667,0.10466878978738388,151,0.55,0.75,0.43333333333333335,0.6166666666666667,0.5333333333333333,0.4638930320739746,0.0016299247741699218
100.0,0.7,20,0.6666666666666667,0.0674948557710553,77,0.55,0.7333333333333334,0.6333333333333333,0.7,0.7166666666666667,0.46428537368774414,0.0015736103057861328
100.0,0.7,50,0.7699999999999999,0.040000000000000036,12,0.8,0.75,0.8,0.7,0.8,0.4643562316894531,0.0015728473663330078
100.0,0.9,5,0.5933333333333334,0.1590248058916875,143,0.45,0.75,0.43333333333333335,0.5166666666666667,0.8166666666666667,0.5861155033111572,0.001565265655517578
100.0,0.9,10,0.61,0.08,137,0.6333333333333333,0.75,0.5333333333333333,0.6,0.5333333333333333,0.5856652736663819,0.001578378677368164
100.0,0.9,20,0.7066666666666667,0.1078064108586415,52,0.55,0.8333333333333333,0.6333333333333333,0.7,0.8166666666666667,0.5859709739685058,0.0015895366668701172
100.0,0.9,50,0.7533333333333333,0.04136557881996955,25,0.8,0.75,0.7166666666666667,0.7,0.8,0.5859475135803223,0.0015938282012939453
